name,year,obols,source,lat,lon,polisUrn,urn,nameconf,amtconf
Kolophon,5,1800,urn:cts:phoros:stele1.year5:front.1.2,38.090825799999998,27.157222999999998,urn:cite:phoros:places.23,payrec_358,,
Kyllandos,4,150,urn:cts:phoros:stele1.year4:front.4.2,37.067653999999997,28.442249,urn:cite:phoros:places.67,payrec_314,,
Kyllandos,3,288,urn:cts:phoros:stele1.year3:front.4.29,37.067653999999997,28.442249,urn:cite:phoros:places.67,payrec_219,,
Kyllandos,8,50,urn:cts:phoros:stele1.year8:right.1.7,37.067653999999997,28.442249,urn:cite:phoros:places.67,payrec_643,,
Kyllandos,7,900,urn:cts:phoros:stele1.year7:front.1.6,37.067653999999997,28.442249,urn:cite:phoros:places.67,payrec_497,,
Kythnos,7,3000,urn:cts:phoros:stele1.year7:front.3.23,37.412292999999998,24.429784000000001,urn:cite:phoros:places.194,payrec_623,,
Kyzikos,8,100,urn:cts:phoros:stele1.year8:right.1.82,40.389806,27.874127000000001,urn:cite:phoros:places.140,payrec_715,,
Kyzikos,4,200,urn:cts:phoros:stele1.year4:front.1.33,40.389806,27.874127000000001,urn:cite:phoros:places.140,payrec_282,,
Lamponeia,8,100,urn:cts:phoros:stele1.year8:right.1.70,39.538105000000002,26.421229,urn:cite:phoros:places.37,payrec_703,,
Lamponeia,1,246,urn:cts:phoros:stele1.year1:front.4.27,39.538105000000002,26.421229,urn:cite:phoros:places.37,payrec_56,,
Lamponeia,7,3600,urn:cts:phoros:stele1.year7:front.3.11,39.538105000000002,26.421229,urn:cite:phoros:places.37,payrec_611,,
Lamponeia,5,600,urn:cts:phoros:stele1.year5:front.1.14,39.538105000000002,26.421229,urn:cite:phoros:places.37,payrec_370,,
Lampsakos,4,100,urn:cts:phoros:stele1.year4:front.5.28,40.346685000000001,26.699162000000001,urn:cite:phoros:places.95,payrec_352,,
Lampsakos,8,120,urn:cts:phoros:stele1.year8:right.2.50,40.346685000000001,26.699162000000001,urn:cite:phoros:places.95,payrec_787,,
Lampsakos,8,200,urn:cts:phoros:stele1.year8:right.1.77,40.346685000000001,26.699162000000001,urn:cite:phoros:places.95,payrec_710,,
Latmos,8,324,urn:cts:phoros:stele1.year8:right.1.99,37.498075999999998,27.537659999999999,urn:cite:phoros:places.99,payrec_729,,
Latmos,3,5400,urn:cts:phoros:stele1.year3:front.4.12,37.498075999999998,27.537659999999999,urn:cite:phoros:places.99,payrec_209,,
Latmos,4,600,urn:cts:phoros:stele1.year4:front.4.18,37.498075999999998,27.537659999999999,urn:cite:phoros:places.99,payrec_330,,
Lebedos,7,100,urn:cts:phoros:stele1.year7:front.1.18,38.077883,26.964721999999998,urn:cite:phoros:places.174,payrec_509,,
Lebedos,8,100,urn:cts:phoros:stele1.year8:right.1.19,38.077883,26.964721999999998,urn:cite:phoros:places.174,payrec_655,,
Lebedos,5,900,urn:cts:phoros:stele1.year5:front.3.22,38.077883,26.964721999999998,urn:cite:phoros:places.174,payrec_417,,
Lepsimandos,2,100,urn:cts:phoros:stele1.year2:right.10.10,37.057578999999997,27.094768999999999,urn:cite:phoros:places.83,payrec_152,,
Lepsimandos,3,100,urn:cts:phoros:stele1.year3:front.5.28,37.057578999999997,27.094768999999999,urn:cite:phoros:places.83,payrec_247,,
Lepsimandos,4,100,urn:cts:phoros:stele1.year4:front.2.14,37.057578999999997,27.094768999999999,urn:cite:phoros:places.83,payrec_295,,
Lepsimandos,7,100,urn:cts:phoros:stele1.year7:front.3.17,37.057578999999997,27.094768999999999,urn:cite:phoros:places.83,payrec_617,,
Lepsimandos,2,1800,urn:cts:phoros:stele1.year2:.5.12,37.057578999999997,27.094768999999999,urn:cite:phoros:places.83,payrec_111,,
Lindos,8,300,urn:cts:phoros:stele1.year8:right.1.40,36.091323899999999,28.088177699999999,urn:cite:phoros:places.33,payrec_674,,
Lindos,1,900,urn:cts:phoros:stele1.year1:front.4.22,36.091323899999999,28.088177699999999,urn:cite:phoros:places.33,payrec_51,,
Lykia,3,50,urn:cts:phoros:stele1.year3:front.3.24,36.512940999999998,29.128235499999999,urn:cite:phoros:places.142,payrec_194,,
Madnasa/Medmassa,3,200,urn:cts:phoros:stele1.year3:front.3.26,37.088887,27.359987,urn:cite:phoros:places.7,payrec_196,,
Madnasa/Medmassa,1,400,urn:cts:phoros:stele1.year1:front.2.14,37.088887,27.359987,urn:cite:phoros:places.7,payrec_13,,
Madnasa/Medmassa,8,7200,urn:cts:phoros:stele1.year8:right.2.71,37.088887,27.359987,urn:cite:phoros:places.7,payrec_807,,
Maroneia,3,1800,urn:cts:phoros:stele1.year3:front.4.9,40.873750999999999,25.511426,urn:cite:phoros:places.32,payrec_206,,
Maroneia,7,5400,urn:cts:phoros:stele1.year7:front.1.13,40.873750999999999,25.511426,urn:cite:phoros:places.32,payrec_504,,
Maroneia,2,600,urn:cts:phoros:stele1.year2:right.10.3,40.873750999999999,25.511426,urn:cite:phoros:places.32,payrec_145,,
Maroneia,5,600,urn:cts:phoros:stele1.year5:front.4.30,40.873750999999999,25.511426,urn:cite:phoros:places.32,payrec_460,,
Maroneia,8,600,urn:cts:phoros:stele1.year8:right.1.14,40.873750999999999,25.511426,urn:cite:phoros:places.32,payrec_650,,
Mekyberna,1,150,urn:cts:phoros:stele1.year1:front.6.6,40.278319000000003,23.396101000000002,urn:cite:phoros:places.57,payrec_80,,
Mekyberna,7,1800,urn:cts:phoros:stele1.year7:front.3.34,40.278319000000003,23.396101000000002,urn:cite:phoros:places.57,payrec_634,,
Mekyberna,3,3600,urn:cts:phoros:stele1.year3:front.1.9,40.278319000000003,23.396101000000002,urn:cite:phoros:places.57,payrec_161,,
Mekyberna,5,600,urn:cts:phoros:stele1.year5:front.5.27,40.278319000000003,23.396101000000002,urn:cite:phoros:places.57,payrec_488,,
Mekyberna,5,84,urn:cts:phoros:stele1.year5:front.4.23,40.278319000000003,23.396101000000002,urn:cite:phoros:places.57,payrec_453,,
Mende,3,100,urn:cts:phoros:stele1.year3:front.4.2,39.971454000000001,23.398060000000001,urn:cite:phoros:places.112,payrec_200,,
Mende,4,100,urn:cts:phoros:stele1.year4:front.2.8,39.971454000000001,23.398060000000001,urn:cite:phoros:places.112,payrec_289,,
Mende,8,600,urn:cts:phoros:stele1.year8:right.2.22,39.971454000000001,23.398060000000001,urn:cite:phoros:places.112,payrec_759,,
Miletos,3,50,urn:cts:phoros:stele1.year3:front.4.11,37.5292362,27.2774885,urn:cite:phoros:places.117,payrec_208,,
Mydon,7,300,urn:cts:phoros:stele1.year7:front.1.27,37.598880000000001,27.690895999999999,urn:cite:phoros:places.71,payrec_518,,
Mydon,3,4800,urn:cts:phoros:stele1.year3:front.2.12,37.598880000000001,27.690895999999999,urn:cite:phoros:places.71,payrec_180,,
Mydon,8,600,urn:cts:phoros:stele1.year8:right.1.30,37.598880000000001,27.690895999999999,urn:cite:phoros:places.71,payrec_666,,
Mykonos,7,1200,urn:cts:phoros:stele1.year7:front.3.33,37.445959000000002,25.328619,urn:cite:phoros:places.114,payrec_594,,
Mykonos,4,3600,urn:cts:phoros:stele1.year4:front.2.12,37.445959000000002,25.328619,urn:cite:phoros:places.114,payrec_293,,
Mykonos,8,4000,urn:cts:phoros:stele1.year8:right.2.55,37.445959000000002,25.328619,urn:cite:phoros:places.114,payrec_792,,
Mykonos,3,900,urn:cts:phoros:stele1.year3:front.4.4,37.445959000000002,25.328619,urn:cite:phoros:places.114,payrec_202,,
Mylasa,8,100,urn:cts:phoros:stele1.year8:right.2.73,37.316870999999999,27.789697,urn:cite:phoros:places.176,payrec_809,,
Myndos,5,1200,urn:cts:phoros:stele1.year5:front.3.30,37.073690999999997,27.242415000000001,urn:cite:phoros:places.96,payrec_423,,
Myndos,4,1350,urn:cts:phoros:stele1.year4:front.1.21,37.073690999999997,27.242415000000001,urn:cite:phoros:places.96,payrec_270,,
Myndos,7,600,urn:cts:phoros:stele1.year7:front.1.35,37.073690999999997,27.242415000000001,urn:cite:phoros:places.96,payrec_524,,
Myndos,4,6000,urn:cts:phoros:stele1.year4:front.5.2,37.073690999999997,27.242415000000001,urn:cite:phoros:places.96,payrec_344,,
Myous,8,300,urn:cts:phoros:stele1.year8:right.1.100,37.595252000000002,27.433116999999999,urn:cite:phoros:places.119,payrec_730,,
Myous,3,6000,urn:cts:phoros:stele1.year3:front.4.13,37.595252000000002,27.433116999999999,urn:cite:phoros:places.119,payrec_210,,
Naxos,8,100,urn:cts:phoros:stele1.year8:right.2.46,37.103870999999998,25.377594999999999,urn:cite:phoros:places.197,payrec_783,,
Naxos,7,2400,urn:cts:phoros:stele1.year7:front.3.13,37.103870999999998,25.377594999999999,urn:cite:phoros:places.197,payrec_573,,
Neandreia,5,100,urn:cts:phoros:stele1.year5:front.4.5,39.719740999999999,26.270340999999998,urn:cite:phoros:places.36,payrec_437,,
Neandreia,3,1200,urn:cts:phoros:stele1.year3:front.4.26,39.719740999999999,26.270340999999998,urn:cite:phoros:places.36,payrec_216,,
Neandreia,1,1800,urn:cts:phoros:stele1.year1:front.4.26,39.719740999999999,26.270340999999998,urn:cite:phoros:places.36,payrec_55,,
Neandreia,5,5400,urn:cts:phoros:stele1.year5:front.1.13,39.719740999999999,26.270340999999998,urn:cite:phoros:places.36,payrec_369,,
"Neapolis,in,Thrace",2,103,urn:cts:phoros:stele1.year2:.1.11,40.935040000000001,24.415015,urn:cite:phoros:places.74,payrec_96,,
"Neapolis,in,Thrace",2,103,urn:cts:phoros:stele1.year2:.1.12,40.935040000000001,24.415015,urn:cite:phoros:places.74,payrec_97,,
Notion,4,100,urn:cts:phoros:stele1.year4:front.5.29,37.992800000000003,27.197500000000002,urn:cite:phoros:places.24,payrec_353,,
Notion,5,100,urn:cts:phoros:stele1.year5:front.3.41,37.992800000000003,27.197500000000002,urn:cite:phoros:places.24,payrec_434,,
Notion,1,1000,urn:cts:phoros:stele1.year1:front.4.13,37.992800000000003,27.197500000000002,urn:cite:phoros:places.24,payrec_42,,
Notion,8,1800,urn:cts:phoros:stele1.year8:right.2.9,37.992800000000003,27.197500000000002,urn:cite:phoros:places.24,payrec_747,,
Notion,7,200,urn:cts:phoros:stele1.year7:front.2.16,37.992800000000003,27.197500000000002,urn:cite:phoros:places.24,payrec_540,,
Notion,2,300,urn:cts:phoros:stele1.year2:right.9.3,37.992800000000003,27.197500000000002,urn:cite:phoros:places.24,payrec_137,,
Notion,4,300,urn:cts:phoros:stele1.year4:front.1.14,37.992800000000003,27.197500000000002,urn:cite:phoros:places.24,payrec_263,,
Olophyxos,4,100,urn:cts:phoros:stele1.year4:front.3.24,40.330421999999999,24.190639000000001,urn:cite:phoros:places.15,payrec_308,,
Olophyxos,7,50,urn:cts:phoros:stele1.year7:front.2.10,40.330421999999999,24.190639000000001,urn:cite:phoros:places.15,payrec_536,,
Olophyxos,8,600,urn:cts:phoros:stele1.year8:right.1.113,40.330421999999999,24.190639000000001,urn:cite:phoros:places.15,payrec_743,,
Olynthos,5,2136,urn:cts:phoros:stele1.year5:front.1.7,40.295328000000005,23.355769666666667,urn:cite:phoros:places.53,payrec_363,,
Olynthos,3,50,urn:cts:phoros:stele1.year3:front.1.8,40.295328000000005,23.355769666666667,urn:cite:phoros:places.53,payrec_160,,
Olynthos,5,600,urn:cts:phoros:stele1.year5:front.4.41,40.295328000000005,23.355769666666667,urn:cite:phoros:places.53,payrec_468,,
Oula,2,1800,urn:cts:phoros:stele1.year2:.6.9,37.101050000000001,28.374144999999999,urn:cite:phoros:places.88,payrec_116,,
Paisos,4,100,urn:cts:phoros:stele1.year4:front.1.24,40.400224999999999,26.787096999999999,urn:cite:phoros:places.116,payrec_273,,
Paisos,7,100,urn:cts:phoros:stele1.year7:front.3.12,40.400224999999999,26.787096999999999,urn:cite:phoros:places.116,payrec_612,,
Paisos,8,30,urn:cts:phoros:stele1.year8:right.1.71,40.400224999999999,26.787096999999999,urn:cite:phoros:places.116,payrec_704,,
Paisos,4,600,urn:cts:phoros:stele1.year4:front.5.31,40.400224999999999,26.787096999999999,urn:cite:phoros:places.116,payrec_355,,
"Paktyes,Idyma",5,6000,urn:cts:phoros:stele1.year5:front.1.11,37.059443000000002,28.367318999999998,urn:cite:phoros:places.86,payrec_367,,
"Paktyes,Idyma",2,800,urn:cts:phoros:stele1.year2:.6.7,37.059443000000002,28.367318999999998,urn:cite:phoros:places.86,payrec_114,,
Palaiperkote,4,1200,urn:cts:phoros:stele1.year4:front.4.16,40.236370000000001,26.686456,urn:cite:phoros:places.153,payrec_328,,
Palaiperkote,8,300,urn:cts:phoros:stele1.year8:right.2.30,40.236370000000001,26.686456,urn:cite:phoros:places.153,payrec_767,,
Palaiperkote,7,600,urn:cts:phoros:stele1.year7:front.2.32,40.236370000000001,26.686456,urn:cite:phoros:places.153,payrec_555,,
Pargasa,5,5130,urn:cts:phoros:stele1.year5:front.5.13,37.025229000000003,27.776644000000001,urn:cite:phoros:places.185,payrec_474,,
Parion,2,103,urn:cts:phoros:stele1.year2:.1.17,40.420499,27.069095999999998,urn:cite:phoros:places.78,payrec_102,,
Parion,3,1200,urn:cts:phoros:stele1.year3:front.1.17,40.420499,27.069095999999998,urn:cite:phoros:places.78,payrec_169,,
Paros,7,100,urn:cts:phoros:stele1.year7:front.3.11,37.085790000000003,25.150728000000001,urn:cite:phoros:places.192,payrec_571,,
Paros,8,200,urn:cts:phoros:stele1.year8:right.2.45,37.085790000000003,25.150728000000001,urn:cite:phoros:places.192,payrec_782,,
Parparos,7,600,urn:cts:phoros:stele1.year7:front.3.21,37.614322999999999,27.544474000000001,urn:cite:phoros:places.151,payrec_581,,
Parparos,8,6000,urn:cts:phoros:stele1.year8:right.1.53,37.614322999999999,27.544474000000001,urn:cite:phoros:places.151,payrec_687,,
Parparos,5,7200,urn:cts:phoros:stele1.year5:front.3.24,37.614322999999999,27.544474000000001,urn:cite:phoros:places.151,payrec_419,,
Parparos,4,900,urn:cts:phoros:stele1.year4:front.4.10,37.614322999999999,27.544474000000001,urn:cite:phoros:places.151,payrec_322,,
Pasanda,4,50,urn:cts:phoros:stele1.year4:front.4.29,36.781067500000006,28.6928795,urn:cite:phoros:places.155,payrec_341,,
Pasanda,5,600,urn:cts:phoros:stele1.year5:front.3.10,36.781067500000006,28.6928795,urn:cite:phoros:places.155,payrec_405,,
Pedasa,3,100,urn:cts:phoros:stele1.year3:front.1.31,37.054602000000003,27.412789,urn:cite:phoros:places.100,payrec_172,,
Pedasa,5,4500,urn:cts:phoros:stele1.year5:front.5.29,37.054602000000003,27.412789,urn:cite:phoros:places.100,payrec_490,,
Pedasa,7,9000,urn:cts:phoros:stele1.year7:front.3.36,37.054602000000003,27.412789,urn:cite:phoros:places.100,payrec_636,,
Peparethos,1,100,urn:cts:phoros:stele1.year1:front.4.11,39.119095999999999,23.719615999999998,urn:cite:phoros:places.22,payrec_40,,
Peparethos,4,106,urn:cts:phoros:stele1.year4:front.5.26,39.119095999999999,23.719615999999998,urn:cite:phoros:places.22,payrec_350,,
Peparethos,3,150,urn:cts:phoros:stele1.year3:front.4.25,39.119095999999999,23.719615999999998,urn:cite:phoros:places.22,payrec_215,,
Peparethos,7,3600,urn:cts:phoros:stele1.year7:front.3.27,39.119095999999999,23.719615999999998,urn:cite:phoros:places.22,payrec_587,,
Perinthos,4,300,urn:cts:phoros:stele1.year4:front.1.6,40.971012999999999,27.952973,urn:cite:phoros:places.137,payrec_255,,
Perinthos,5,324,urn:cts:phoros:stele1.year5:front.5.14,40.971012999999999,27.952973,urn:cite:phoros:places.137,payrec_475,,
Perkote,3,100,urn:cts:phoros:stele1.year3:front.5.8,40.273913,26.588806000000002,urn:cite:phoros:places.123,payrec_228,,
Perkote,7,1800,urn:cts:phoros:stele1.year7:front.3.13,40.273913,26.588806000000002,urn:cite:phoros:places.123,payrec_613,,
Perkote,8,1800,urn:cts:phoros:stele1.year8:right.1.72,40.273913,26.588806000000002,urn:cite:phoros:places.123,payrec_705,,
Phaselis,7,100,urn:cts:phoros:stele1.year7:front.2.18,36.524579000000003,30.551573000000001,urn:cite:phoros:places.47,payrec_542,,
Phaselis,3,1080,urn:cts:phoros:stele1.year3:front.2.31,36.524579000000003,30.551573000000001,urn:cite:phoros:places.47,payrec_184,,
Phaselis,1,1400,urn:cts:phoros:stele1.year1:front.5.12,36.524579000000003,30.551573000000001,urn:cite:phoros:places.47,payrec_69,,
Phaselis,8,40,urn:cts:phoros:stele1.year8:right.2.12,36.524579000000003,30.551573000000001,urn:cite:phoros:places.47,payrec_749,,
Phaselis,5,600,urn:cts:phoros:stele1.year5:front.4.8,36.524579000000003,30.551573000000001,urn:cite:phoros:places.47,payrec_438,,
Phokaia,7,1200,urn:cts:phoros:stele1.year7:front.2.34,38.670352999999999,26.753208000000001,urn:cite:phoros:places.138,payrec_557,,
Phokaia,8,1800,urn:cts:phoros:stele1.year8:right.2.29,38.670352999999999,26.753208000000001,urn:cite:phoros:places.138,payrec_766,,
Phokaia,4,4800,urn:cts:phoros:stele1.year4:front.1.7,38.670352999999999,26.753208000000001,urn:cite:phoros:places.138,payrec_256,,
"Pikres,Syangela",1,100,urn:cts:phoros:stele1.year1:front.6.12,37.050370999999998,27.570356,urn:cite:phoros:places.63,payrec_86,,
"Pikres,Syangela",5,2400,urn:cts:phoros:stele1.year5:front.3.17,37.050370999999998,27.570356,urn:cite:phoros:places.63,payrec_412,,
"Pikres,Syangela",5,300,urn:cts:phoros:stele1.year5:front.3.16,37.050370999999998,27.570356,urn:cite:phoros:places.63,payrec_411,,
Pitane,4,100,urn:cts:phoros:stele1.year4:front.1.29,38.928297000000001,26.937453000000001,urn:cite:phoros:places.11,payrec_278,,
Pitane,2,1200,urn:cts:phoros:stele1.year2:right.10.7,38.928297000000001,26.937453000000001,urn:cite:phoros:places.11,payrec_149,,
Pitane,7,3000,urn:cts:phoros:stele1.year7:front.3.38,38.928297000000001,26.937453000000001,urn:cite:phoros:places.11,payrec_638,,
Pitane,1,5400,urn:cts:phoros:stele1.year1:front.3.16,38.928297000000001,26.937453000000001,urn:cite:phoros:places.11,payrec_22,,
Pitane,4,600,urn:cts:phoros:stele1.year4:front.4.30,38.928297000000001,26.937453000000001,urn:cite:phoros:places.11,payrec_342,,
Pitane,5,864,urn:cts:phoros:stele1.year5:front.5.40,38.928297000000001,26.937453000000001,urn:cite:phoros:places.11,payrec_492,,
Pladasa,5,300,urn:cts:phoros:stele1.year5:front.5.28,37.087316999999999,28.079785000000001,urn:cite:phoros:places.202,payrec_489,,
Pladasa,7,300,urn:cts:phoros:stele1.year7:front.3.35,37.087316999999999,28.079785000000001,urn:cite:phoros:places.202,payrec_635,,
Priapos,8,300,urn:cts:phoros:stele1.year8:right.2.26,40.403337999999998,27.303743000000001,urn:cite:phoros:places.127,payrec_763,,
Priapos,7,450,urn:cts:phoros:stele1.year7:front.2.30,40.403337999999998,27.303743000000001,urn:cite:phoros:places.127,payrec_553,,
Priapos,3,9000,urn:cts:phoros:stele1.year3:front.5.17,40.403337999999998,27.303743000000001,urn:cite:phoros:places.127,payrec_237,,
Priene,3,1200,urn:cts:phoros:stele1.year3:front.1.32,37.659724652604169,27.297566084106442,urn:cite:phoros:places.101,payrec_173,,
Priene,7,300,urn:cts:phoros:stele1.year7:front.3.4,37.659724652604169,27.297566084106442,urn:cite:phoros:places.101,payrec_604,,
Prokonnesos,3,2400,urn:cts:phoros:stele1.year3:front.5.23,40.591686000000003,27.555679999999999,urn:cite:phoros:places.129,payrec_243,,
Pteleon,7,100,urn:cts:phoros:stele1.year7:front.3.19,38.480083,26.415178999999998,urn:cite:phoros:places.178,payrec_579,,
Pteleon,8,100,urn:cts:phoros:stele1.year8:right.1.51,38.480083,26.415178999999998,urn:cite:phoros:places.178,payrec_685,,
Pteleon,5,3000,urn:cts:phoros:stele1.year5:front.3.34,38.480083,26.415178999999998,urn:cite:phoros:places.178,payrec_427,,
Pyrnos,8,1728,urn:cts:phoros:stele1.year8:right.1.5,36.885007000000002,28.445529000000001,urn:cite:phoros:places.126,payrec_641,,
Pyrnos,3,200,urn:cts:phoros:stele1.year3:front.5.16,36.885007000000002,28.445529000000001,urn:cite:phoros:places.126,payrec_236,,
Pyrnos,4,300,urn:cts:phoros:stele1.year4:front.2.27,36.885007000000002,28.445529000000001,urn:cite:phoros:places.126,payrec_299,,
Pyrnos,7,50,urn:cts:phoros:stele1.year7:front.1.4,36.885007000000002,28.445529000000001,urn:cite:phoros:places.126,payrec_495,,
Rheneia,4,1800,urn:cts:phoros:stele1.year4:front.2.32,37.412059999999997,25.213287000000001,urn:cite:phoros:places.148,payrec_304,,
Rheneia,7,200,urn:cts:phoros:stele1.year7:front.2.29,37.412059999999997,25.213287000000001,urn:cite:phoros:places.148,payrec_552,,
Rheneia,4,3000,urn:cts:phoros:stele1.year4:front.4.15,37.412059999999997,25.213287000000001,urn:cite:phoros:places.148,payrec_327,,
Rheneia,8,600,urn:cts:phoros:stele1.year8:right.2.25,37.412059999999997,25.213287000000001,urn:cite:phoros:places.148,payrec_762,,
Samothraki,3,100,urn:cts:phoros:stele1.year3:front.4.10,40.504842699999998,25.534030099999999,urn:cite:phoros:places.93,payrec_207,,
Samothraki,5,100,urn:cts:phoros:stele1.year5:front.4.33,40.504842699999998,25.534030099999999,urn:cite:phoros:places.93,payrec_463,,
Samothraki,8,100,urn:cts:phoros:stele1.year8:right.2.33,40.504842699999998,25.534030099999999,urn:cite:phoros:places.93,payrec_770,,
Samothraki,2,1200,urn:cts:phoros:stele1.year2:.7.18,40.504842699999998,25.534030099999999,urn:cite:phoros:places.93,payrec_129,,
Samothraki,4,1200,urn:cts:phoros:stele1.year4:front.5.3,40.504842699999998,25.534030099999999,urn:cite:phoros:places.93,payrec_345,,
Samothraki,7,6000,urn:cts:phoros:stele1.year7:front.2.37,40.504842699999998,25.534030099999999,urn:cite:phoros:places.93,payrec_560,,
Sane,3,150,urn:cts:phoros:stele1.year3:front.1.5,40.098381000000003,23.306117,urn:cite:phoros:places.14,payrec_157,,
Sane,5,1800,urn:cts:phoros:stele1.year5:front.4.20,40.098381000000003,23.306117,urn:cite:phoros:places.14,payrec_450,,
Sane,8,2384,urn:cts:phoros:stele1.year8:right.1.104,40.098381000000003,23.306117,urn:cite:phoros:places.14,payrec_734,,
Sane,8,3600,urn:cts:phoros:stele1.year8:right.2.68,40.098381000000003,23.306117,urn:cite:phoros:places.14,payrec_804,,
Sane,7,50,urn:cts:phoros:stele1.year7:front.2.2,40.098381000000003,23.306117,urn:cite:phoros:places.14,payrec_528,,
Selymbria,5,100,urn:cts:phoros:stele1.year5:front.1.5,41.078496000000001,28.247676999999999,urn:cite:phoros:places.159,payrec_361,,
Selymbria,7,200,urn:cts:phoros:stele1.year7:front.3.15,41.078496000000001,28.247676999999999,urn:cite:phoros:places.159,payrec_575,,
Selymbria,8,250,urn:cts:phoros:stele1.year8:right.1.44,41.078496000000001,28.247676999999999,urn:cite:phoros:places.159,payrec_678,,
Serme,8,900,urn:cts:phoros:stele1.year8:right.1.55,40.58155,22.944019999999998,urn:cite:phoros:places.188,payrec_689,,
Serme,7,9720,urn:cts:phoros:stele1.year7:front.3.23,40.58155,22.944019999999998,urn:cite:phoros:places.188,payrec_583,,
Sermylia,7,100,urn:cts:phoros:stele1.year7:front.3.20,40.298222000000003,23.539631,urn:cite:phoros:places.56,payrec_620,,
Sermylia,1,100,urn:cts:phoros:stele1.year1:front.6.5,40.298222000000003,23.539631,urn:cite:phoros:places.56,payrec_79,,
Sermylia,8,450,urn:cts:phoros:stele1.year8:right.2.20,40.298222000000003,23.539631,urn:cite:phoros:places.56,payrec_757,,
Sermylia,2,600,urn:cts:phoros:stele1.year2:.6.13,40.298222000000003,23.539631,urn:cite:phoros:places.56,payrec_120,,
Sermylia,4,600,urn:cts:phoros:stele1.year4:front.4.21,40.298222000000003,23.539631,urn:cite:phoros:places.56,payrec_333,,
Sermylia,3,900,urn:cts:phoros:stele1.year3:front.1.10,40.298222000000003,23.539631,urn:cite:phoros:places.56,payrec_162,,
Sidousa,8,100,urn:cts:phoros:stele1.year8:right.1.48,38.659439999999996,26.515640000000001,urn:cite:phoros:places.177,payrec_682,,
Sidousa,5,276,urn:cts:phoros:stele1.year5:front.3.33,38.659439999999996,26.515640000000001,urn:cite:phoros:places.177,payrec_426,,
Sigeion,8,3600,urn:cts:phoros:stele1.year8:right.1.57,39.97336,26.177454000000001,urn:cite:phoros:places.193,payrec_691,,
Sigeion,7,4000,urn:cts:phoros:stele1.year7:front.3.25,39.97336,26.177454000000001,urn:cite:phoros:places.193,payrec_585,,
Singos,4,120,urn:cts:phoros:stele1.year4:front.4.19,40.249169999999999,23.721477,urn:cite:phoros:places.60,payrec_331,,
Singos,7,120,urn:cts:phoros:stele1.year7:front.3.20,40.249169999999999,23.721477,urn:cite:phoros:places.60,payrec_580,,
Singos,4,200,urn:cts:phoros:stele1.year4:front.1.26,40.249169999999999,23.721477,urn:cite:phoros:places.60,payrec_275,,
Singos,8,50,urn:cts:phoros:stele1.year8:right.1.52,40.249169999999999,23.721477,urn:cite:phoros:places.60,payrec_686,,
Singos,3,900,urn:cts:phoros:stele1.year3:front.1.4,40.249169999999999,23.721477,urn:cite:phoros:places.60,payrec_156,,
Siphnos,8,300,urn:cts:phoros:stele1.year8:right.2.61,36.983333000000002,24.666667,urn:cite:phoros:places.191,payrec_797,,
Siphnos,7,76,urn:cts:phoros:stele1.year7:front.3.38,36.983333000000002,24.666667,urn:cite:phoros:places.191,payrec_599,,
Skabla,7,100,urn:cts:phoros:stele1.year7:front.3.21,40.332591000000001,23.590554999999998,urn:cite:phoros:places.54,payrec_621,,
Skabla,8,1800,urn:cts:phoros:stele1.year8:right.2.21,40.332591000000001,23.590554999999998,urn:cite:phoros:places.54,payrec_758,,
Skabla,5,300,urn:cts:phoros:stele1.year5:front.1.8,40.332591000000001,23.590554999999998,urn:cite:phoros:places.54,payrec_364,,
Skabla,5,9720,urn:cts:phoros:stele1.year5:front.4.24,40.332591000000001,23.590554999999998,urn:cite:phoros:places.54,payrec_454,,
Skepsis,7,1800,urn:cts:phoros:stele1.year7:front.3.22,39.825539999999997,26.688002999999998,urn:cite:phoros:places.131,payrec_582,,
Skepsis,8,200,urn:cts:phoros:stele1.year8:right.1.54,39.825539999999997,26.688002999999998,urn:cite:phoros:places.131,payrec_688,,
Skepsis,5,6000,urn:cts:phoros:stele1.year5:front.5.18,39.825539999999997,26.688002999999998,urn:cite:phoros:places.131,payrec_479,,
Skepsis,4,800,urn:cts:phoros:stele1.year4:front.2.9,39.825539999999997,26.688002999999998,urn:cite:phoros:places.131,payrec_290,,
Skiathos,5,1800,urn:cts:phoros:stele1.year5:front.5.17,39.164020999999998,23.488506000000001,urn:cite:phoros:places.187,payrec_478,,
Skione,2,100,urn:cts:phoros:stele1.year2:.6.17,39.939062999999997,23.574784999999999,urn:cite:phoros:places.9,payrec_124,,
Skione,4,100,urn:cts:phoros:stele1.year4:front.2.4,39.939062999999997,23.574784999999999,urn:cite:phoros:places.9,payrec_285,,
Skione,1,1400,urn:cts:phoros:stele1.year1:front.2.26,39.939062999999997,23.574784999999999,urn:cite:phoros:places.9,payrec_18,,
Skione,3,400,urn:cts:phoros:stele1.year3:front.4.5,39.939062999999997,23.574784999999999,urn:cite:phoros:places.9,payrec_203,,
Spartolos,7,40,urn:cts:phoros:stele1.year7:front.2.22,40.316347,23.159842999999999,urn:cite:phoros:places.26,payrec_545,,
Spartolos,5,50,urn:cts:phoros:stele1.year5:front.2.11,40.316347,23.159842999999999,urn:cite:phoros:places.26,payrec_381,,
Spartolos,2,600,urn:cts:phoros:stele1.year2:right.10.9,40.316347,23.159842999999999,urn:cite:phoros:places.26,payrec_151,,
